id,text,label,sentiment
2664,"very nice and interesting concept but completely useless because you flipping need wifi to update your checklist?! furthermore even if my parents didn't control my wifi and i had full access, there should be a way to see all your tasks etc at a glance without having to scroll so much. also what's the point if you can just go in the settings and set the amount of money you want? and a bunch of my friends joined habitica only to leave because it takes up too much time, and it's not fun enough.",0,negative
14453,my friend and i have a request that you play nothing sir when you hit perth on tues. from jazz and charni,1,neutral
2967,chabibi. its a long running joke. i dont give a flying if anyone follows me at all!,1,neutral
17428,bank holiday brunch. with all the fixins. absolutely fantastic,2,positive
2450,"i dont feel too bad, but not sure to what i should attribute that. could be cold flu meds nap alcohol or getting better...",1,neutral
8914,"using google pixel 2 and paid for full version...sometimes the day on the calendar doesn't update. i dont want to have to restart my phone everday. a workaround would be to press the refresh button on the calendar, but i dont like having to do that every day.",0,negative
21005,i have had the worst headache ever in the history of worst headaches today! man i hate those!,0,negative
2058,"good app ,but some feature are to be updated still like, it should actually calculate the petcentage of work done by us on each task and should be more attractive i think so",1,neutral
12710,i have a sunburn line on my back from the tag sticking out of my tank top all day..... ugh. i need aloe vera!! went to the park again,1,neutral
18391,omg!! im tweeting sooo late sorry i miss u 2 good times ...no i didnt marry him still great friends,1,neutral
25668,i have ants in my apartment,1,neutral
88,hi. app states its free. yet there is a charge after 7 days. dont mislead people,0,negative
1672,i need to do some more post but i dont have time on this tour ........... apologies to all my supporters.,0,negative
1412,thank you!,2,positive
2546,now have an unpleasant talk wnlaws 2 look 4ward 2....,0,negative
17411,"milk, gran torino, bolt, bride wars, new in town yeah i got through a few... i love longhaul",2,positive
18988,you own a didgeridoo?!?!,1,neutral
24284,"ahh man, and im off next weekend",1,neutral
6956,"you certainly can, and good morning to you",1,neutral
9149,i will be without an assistant for the next week,1,neutral
18659,go and see my puppy! i dont want to be there alone,0,negative
4036,"i actually use this app for practicing flute and it helps so much. i have tried using normal timers but i usually end up and just pause it saying ill come back later and never do it but with this i can set a timer and it keeps me off my other phone apps and keeps me seated since i cant really pause the timer. and its also really nice to see my progress throughout the week for practicing with all the trees that ive planted. overall really nice app, i highly recommend it!!!",2,positive
13040,"how come its so cold now?! a few days ago it was wicked nice out, now i feel like i need my winter coat back.",1,neutral
7825,watching ryann!! gonna be a grand day!!!,2,positive
3283,"best among productivity.... i am going to buy full version soon..... but it worked for 2 days and then it crashes on opening. sent two mail to your team regarding this but haven't received any update i have tried everything whether on internet or on your twitter response. i am planning to purchase this app, but it's not doing well i reinstalled almost 3 times but same worked for 1 day and again same problem. model no cph1859 phone oppo realme 1",0,negative
19078,have fun amorsote even tho u forgot my bday,2,positive
361,got people dont let me skip sci pratical becos skola is impt and dont waste my parents money. nt fair.,0,negative
26540,"sorry to hear that. if i didnt already so much planned this weekend, id have considered going too.",0,negative
10553,"safeway with marvin, janelle, and auntie lhu",1,neutral
11899,just read up on your mom hope shes okay!!,2,positive
11069,"nerves i think, im not sure",1,neutral
3588,wahey! fancy meeting you here thanks for the tweet and great to be twittered together,2,positive
4742,easy to use.,2,positive
1937,"gettin some fuel, too bad no one is reading this!",0,negative
549,"time to watch op, then some dead like me, then sleep.",1,neutral
1974,i also have to make space on my computer for the game. i dont meet the minimum requirements for sims 3 at the moment,1,neutral
24325,"honestly, why did the folks at microsoft do ms word 2007 to me? i cant believe i just spent 10 minutes finding auto correct options",1,neutral
1730,oooh the hangover,0,negative
22243,lol ! you take david lah ! i want danny not tom !,1,neutral
5942,"appears to work the same as wunderlist, and imports your lists, but if several people share a list, you can't share it anymore.",1,neutral
12283,i dunno...i thought i was funny,0,negative
5915,happy mothers day mommy and grandma haha ily,2,positive
26953,he was my reason for even going too haha. shaun of the dead was too epic haha,2,positive
1827,ahhhhhhhh!i cant get miley to notice me......,0,negative
10465,dont get to see my boys tomorroww.im sad,0,negative
17735,feeling sick. headache. bored. tireddd,0,negative
4645,he already got a shot at having his own show and didnt prove himself,1,neutral
27361,too late! already finished the chapter and posted it!,1,neutral
4678,"hey hunny bunny, whats a weekend? is that like a day off or something?",1,neutral
1195,very nice...i cleared my head,2,positive
24516,cant wait to see you on december in switzerland for a third rendezvous great show ! you are just amazing ... enjoy in oz,2,positive
4262,"paid premium, it doesn't sync at all. costumer service unresponsive for a long time. don't spend money on premium, this app is dead, the last update was in 2018",0,negative
2903,"todos should be named to quest, don't feel like im playing a game with a boring to do list, its very depressing... now a quest i think it fits better the description. also why does this app doesn't have any financial options to help me keep track of bills, debt!!",1,neutral
17317,"ur so lucky! there, the stage its so close of theem! here not i think were dangerous ?",1,neutral
